userid,newsid
305842,100637151
305842,100647745
305968,100647427
305968,100647407
306008,100656737
306008,100647627
306044,100651046
306044,100654112
307318,100651008
307318,100650596
308682,100647745
308682,100647672
309228,100655367
309228,100655044
309269,100563300
309269,100590562
309549,100647806
309549,100658673
309650,100651308
309650,100644621
309900,100654303
309900,100658361
310576,100647672
310576,100651182
311034,100654515
311034,100654522
311662,100645962
311662,100646790
312020,100656714
312020,100656418
312067,100645962
312067,100646080
312309,100651913
312309,100646147
312500,100334063
312500,100638770
312537,100646080
312537,100645483
312854,100646120
312854,100645864
312970,100649314
312970,100649548
313080,100648778
313080,100649179
314491,100654151
314491,100648820
315296,100655565
315296,100656709
315350,100648031
315350,100655565
317372,100647712
317372,100647672
317930,100647737
317930,100648331
318468,100643512
318468,100643352
318604,100617401
318604,100633505
318622,100655161
318622,100655216
318632,100651913
318632,100650129
318757,100658372
318757,100658380
318869,100655375
318869,100655297
318982,100645322
318982,100647659
320468,100623881
320468,100628508
320498,100644566
320498,100640118
320811,100645933
320811,100644937
320933,100646147
320933,100651987
321425,100651182
321425,100647745
321466,100650156
321466,100649853
322006,100645864
322006,100645546
322249,100652075
322249,100651177
322264,100658670
322264,100658797
322384,100646947
322384,100646120
322700,100642106
322700,100642002
323049,100658380
323049,100656714
323153,100647226
323153,100647243
323516,100647712
323516,100647672
323581,100658670
323581,100655399
323858,100647672
323858,100637151
323863,100648598
323863,100648593
324283,100645366
324283,100650151
324533,100655399
324533,100658012
324566,100649705
324566,100614176
324683,100654109
324683,100658670
324755,100649003
324755,100658797
325141,100646483
325141,100646147
326078,100658670
326078,100645322
326347,100643210
326347,100642630
327321,100648717
327321,100648752
328354,100649179
328354,100649581
328850,100654109
328850,100655860
329258,100648557
329258,100648411
329430,100647488
329430,100646080
329623,100651104
329623,100654112
330310,100654046
330310,100644619
330342,100648921
330342,100648796
330587,100648279
330587,100653323
331181,100649503
331181,100650633
331873,100646891
331873,100647384
332704,100651008
332704,100648225
333081,100648078
333081,100657748
333526,100646080
333526,100650633
333579,100650639
333579,100655231
333664,100647384
333664,100646483
333820,100650156
333820,100649924
334221,100658670
334221,100658797
334279,100647235
334279,100647237
334663,100646147
334663,100645310
335471,100647226
335471,100647232
335879,100647226
335879,100647228
336109,100651502
336109,100651104
336141,100655380
336141,100652075
336278,100656136
336278,100655455
337662,100648820
337662,100647587
338899,100650094
338899,100652621
338912,100647597
338912,100647427
339162,100522106
339162,100638813
340140,100642309
340140,100642596
341391,100658670
341391,100654109
342344,100649569
342344,100651987
342602,100646120
342602,100646782
343291,100650992
343291,100650742
343382,100651913
343382,100648279
343666,100640893
343666,100648752
343757,100647235
343757,100645483
344138,100646555
344138,100652966
344490,100656815
344490,100656637
345259,100647226
345259,100647230
347108,100647659
347108,100647156
347401,100655380
347401,100658670
347721,100652621
347721,100654151
348068,100593988
348068,100645320
349648,100647243
349648,100647190
349782,100646080
349782,100645428
349921,100650368
349921,100651008
350244,100649569
350244,100646609
350428,100658670
350428,100654109
350888,100658670
350888,100651308
351079,100658670
351079,100651046
351117,100650498
351117,100650060
352851,100647235
352851,100646080
354213,100646821
354213,100646778
354570,100656709
354570,100645303
354741,100646790
354741,100652121
355170,100647226
355170,100647232
355209,100658797
355209,100656714
355265,100646147
355265,100645483
355417,100655565
355417,100649260
355697,100645322
355697,100646058
356804,100658519
356804,100652418
357111,100646120
357111,100646483
357143,100646080
357143,100651130
357580,100646483
357580,100646337
357614,100655565
357614,100654109
358312,100648892
358312,100648595
359090,100650824
359090,100649260
359116,100647230
359116,100647232
359778,100653785
359778,100658670
362065,100651254
362065,100649503
362716,100642302
362716,100642596
362900,100646609
362900,100647113
362963,100646080
362963,100581543
364157,100651858
364157,100658670
365296,100647230
365296,100647232
366383,100649503
366383,100649260
366962,100658183
366962,100655844
367185,100642745
367185,100642620
367373,100649202
367373,100650633
369234,100648634
369234,100648717
369551,100652446
369551,100647627
369762,100647226
369762,100647230
371437,100645359
371437,100656987
372107,100651337
372107,100646751
372216,100647597
372216,100647427
373869,100645933
373869,100645864
373927,100653104
373927,100652935
374112,100650261
374112,100650444
374252,100650992
374252,100651215
374324,100651126
374324,100651046
374352,100646080
374352,100645428
374878,100648503
374878,100648706
375007,100652935
375007,100652817
375907,100648717
375907,100648752
376089,100647427
376089,100646483
376264,100647226
376264,100649503
377276,100648820
377276,100654151
377859,100647226
377859,100647235
378144,100656815
378144,100656616
379224,100647232
379224,100647235
379701,100595746
379701,100602818
380163,100648628
380163,100648619
380883,100652935
380883,100652817
380974,100647232
380974,100647243
381416,100647230
381416,100647232
382050,100654109
382050,100658012
382270,100647232
382270,100647235
383123,100645962
383123,100655380
383701,100658670
383701,100655380
383985,100650144
383985,100649924
384102,100658670
384102,100658797
385480,100658705
385480,100651806
387613,100647226
387613,100647232
388829,100642684
388829,100642301
390106,100655248
390106,100655216
390669,100649260
390669,100648598
391112,100648557
391112,100658670
391457,100648063
391457,100655761
391519,100648799
391519,100648595
392035,100646080
392035,100655565
392150,100642630
392150,100642309
395399,100652621
395399,100649476
395539,100647230
395539,100647235
397870,100646080
397870,100651987
398922,100648331
398922,100658380
399104,100647235
399104,100646080
399790,100650633
399790,100655565
401144,100642302
401144,100642609
401898,100651337
401898,100646751
402845,100645933
402845,100645864
404564,100647237
404564,100647232
405059,100647243
405059,100654109
405294,100647226
405294,100647237
405337,100622563
405337,100357261
405464,100656737
405464,100655833
405518,100645962
405518,100649537
406140,100651502
406140,100650596
406403,100646147
406403,100651397
406589,100085973
406589,100284569
407677,100649260
407677,100651212
408747,100655565
408747,100650824
409381,100645322
409381,100658012
410380,100650596
410380,100651987
411265,100653892
411265,100653853
412251,100654990
412251,100656329
412865,100646778
412865,100646891
415252,100646879
415252,100651360
415579,100629814
415579,100650387
417442,100645933
417442,100645864
419132,100517664
419132,100480258
419181,100649503
419181,100649260
419408,100645503
419408,100646337
420117,100650596
420117,100656329
421220,100646790
421220,100645335
421632,100655380
421632,100645962
422026,100654112
422026,100657253
423990,100648593
423990,100649260
425621,100646080
425621,100646147
425894,100648225
425894,100648820
426325,100658519
426325,100651397
426351,100648013
426351,100649191
426557,100656714
426557,100656915
428028,100645322
428028,100651212
431096,100642630
431096,100642302
432465,100650156
432465,100655565
433348,100647226
433348,100647232
433890,100507351
433890,100534430
433907,100644170
433907,100634092
433981,100644566
433981,100644102
434158,100642813
434158,100642391
434455,100637136
434455,100634859
434784,100645359
434784,100644937
435196,100521378
435196,100597111
435314,100651182
435314,100637136
435348,100642618
435348,100642309
435358,100648011
435358,100648078
435552,100636576
435552,100636529
435605,100642813
435605,100642988
435615,100643761
435615,100643512
435650,100642391
435650,100642603
436186,100645359
436186,100643915
436264,100641290
436264,100641221
436824,100639865
436824,100639797
436855,100635131
436855,100658670
436944,100643811
436944,100643761
437063,100655565
437063,100658504
437308,100641379
437308,100641301
437632,100640796
437632,100640772
437723,100643811
437723,100643761
437796,100649191
437796,100655690
438032,100643811
438032,100643761
438082,100645335
438082,100645359
438320,100653298
438320,100654455
438492,100645483
438492,100653785
438767,100645546
438767,100645864
438864,100654599
438864,100646609
438967,100643203
438967,100642988
438983,100645503
438983,100645546
438994,100639177
438994,100638609
438999,100638609
438999,100638521
439033,100642603
439033,100642391
439045,100643811
439045,100643761
439137,100645310
439137,100644937
439986,100647745
439986,100653515
440091,100649924
440091,100650174
440129,100658670
440129,100646790
440162,100641862
440162,100642813
440390,100647226
440390,100647232
440575,100647230
440575,100647243
440660,100646947
440660,100647427
440745,100650094
440745,100650498
440798,100642813
440798,100642391
440922,100646080
440922,100650633
441116,100650552
441116,100649461
441584,100645310
441584,100644937
441679,100645828
441679,100644977
441729,100637541
441729,100645503
441950,100640893
441950,100653515
442580,100646147
442580,100646812
442748,100643481
442748,100643352
442768,100644937
442768,100644706
442784,100642603
442784,100642391
442854,100643761
442854,100643512
442874,100656369
442874,100657176
442913,100644706
442913,100644648
443136,100643512
443136,100643481
443152,100658670
443152,100646080
443175,100647226
443175,100647228
443325,100642684
443325,100635560
443743,100645366
443743,100645359
443747,100642309
443747,100642311
444041,100643512
444041,100643481
444473,100643811
444473,100643761
444560,100643811
444560,100643761
445057,100635857
445057,100636576
445286,100640279
445286,100640085
445292,100649260
445292,100652773
445294,100645828
445294,100645366
445421,100642301
445421,100586036
445456,100642618
445456,100642630
445656,100651027
445656,100645322
445776,100637136
445776,100634859
445813,100645483
445813,100646790
445819,100641671
445819,100641447
446235,100639602
446235,100639531
446277,100642813
446277,100642391
446721,100656037
446721,100656057
446724,100653327
446724,100645359
446814,100645310
446814,100644937
446956,100645532
446956,100645828
447044,100645322
447044,100651046
447206,100647243
447206,100651337
447337,100646147
447337,100645962
447410,100645864
447410,100645546
447443,100628508
447443,100646879
447516,100637541
447516,100645503
447682,100646147
447682,100653093
447776,100647226
447776,100647230
448370,100646120
448370,100644102
448383,100658705
448383,100655700
448431,100642106
448431,100642002
448545,100645828
448545,100644977
448683,100633200
448683,100645906
448719,100637541
448719,100645503
448729,100644648
448729,100644566
448972,100645828
448972,100645366
449360,100647226
449360,100647230
450037,100652168
450037,100652086
450592,100644102
450592,100643915
450792,100644977
450792,100645365
450922,100653515
450922,100640893
451018,100644937
451018,100644706
451788,100633200
451788,100637175
452095,100649924
452095,100650144
452517,100656207
452517,100656033
452568,100641671
452568,100641447
452594,100647627
452594,100654151
452687,100644937
452687,100644706
452979,100645310
452979,100646483
453035,100642813
453035,100642391
453460,100642988
453460,100642813
453495,100643512
453495,100643481
453526,100641671
453526,100642106
453637,100658673
453637,100653372
453925,100650709
453925,100647926
454255,100645366
454255,100644977
454494,100643481
454494,100643352
454603,100631842
454603,100631587
454662,100644102
454662,100643915
455493,100646760
455493,100646337
455568,100644102
455568,100643915
455648,100639882
455648,100639812
456093,100479135
